year,beta,se,pct,ci_low,ci_high
2016,0.03200508769044175,0.10360295484348657,3.2522758447924183,-15.722307170723814,26.498864755653372
2017,-0.013880840284101748,0.13478600677740982,-1.3784945632819512,-24.274600936755885,28.440410416081228
2018,-0.02222226098712521,0.1257194535082238,-2.197716542836048,-23.557232470528568,25.130041187319453
2019,-5.8619644256047154e-5,0.09233750878888138,-0.005861792615824424,-16.559535738301435,19.831879703804333
2020,0.03142452077034241,0.07469901492774991,3.1923483866451274,-10.861857631411276,19.46244876315941
2021,0,0,0,0,0
2022,-0.013034058512184754,0.04074690286254215,-1.29494830242588,-8.871220507240906,6.911200664054906
2023,0.011490183138765653,0.041127097788266745,1.1556448851567147,-6.678293019744997,9.647206670757914
2024,0.12247849574673272,0.06332881968629187,13.029481366672657,-0.16423598703663167,27.96680412402235
