year,beta,se,pct,ci_low,ci_high
2016,0.05217946582550248,0.08743146761277167,5.356480442512779,-11.235470806685221,25.049815192052694
2017,-0.011146344850998746,0.11101270327462945,-1.108445451301343,-20.445450714984847,22.92872813623381
2018,-0.008330127622497366,0.10526946909627127,-0.829552824844848,-19.31798481601229,21.895537320094903
2019,0.034745589135384475,0.08285283591810338,3.5356269406437546,-11.983244416901817,21.7907428531783
2020,0.053627267394332545,0.06245185351112265,5.509126193899272,-6.646433985683009,19.247460868210364
2021,0,0,0,0,0
2022,-0.005242028374377858,0.0309605567131627,-0.5228312919705158,-6.379761676628926,5.700511677670295
2023,0.009233907092397232,0.038738455102375335,0.9276671137551595,-6.451677940502987,8.8891148955766
2024,0.04631705603523003,0.08104682547094119,4.7406444852159835,-10.643107147054687,22.772874670482658
