year,beta,se,pct,ci_low,ci_high
2016,0.06039306771876696,0.08732041265688353,6.225400225322009,-10.483909630752075,26.053713991359206
2017,0.002441689370775128,0.11013460236545983,0.24446727219116227,-19.218173451811403,24.39621197090569
2018,0.003249993398846433,0.10435536595620841,0.3255280353363643,-18.231881314275366,23.0945720330763
2019,0.0475493194751105,0.08211629947369031,4.869792107689119,-10.720266293446223,23.182191972674147
2020,0.05361170793771121,0.06234296430456021,5.507484541998742,-6.627961271470806,19.220158903725924
2021,0,0,0,0,0
2022,-0.0090211092855468,0.03285302292900737,-0.8980541160657052,-7.078194818543626,5.693121854483474
2023,-0.021069523083282624,0.042278141532104366,-2.084911138571355,-9.871446070146185,6.374330982867216
2024,0.024230206071252647,0.08178468798701669,2.452614288365629,-12.721395806110403,20.264734655959238
