year,beta,se,pct,ci_low,ci_high
2016,0.004164092546212507,0.011787268657677338,0.41727744261135236,-1.8760322316369038,2.764185329219049
2017,-0.00369756538474254,0.014742140644365081,-0.36907378075853314,-3.206624610153863,2.551661405799388
2018,-0.003047088962318239,0.014126288975398976,-0.3042451298400084,-3.02666154836011,2.4946000398622825
2019,8.592032523269504e-4,0.01061664596133117,0.08595724731790266,-1.9751374955323198,2.190389072521204
2020,0.0039018103188567417,0.007781711698891602,0.3909432290677639,-1.1285895372137866,1.9338293572260579
2021,0,0,0,0,0
2022,5.705352965265018e-4,0.004607735440342872,0.05706980827457908,-0.8424771242597218,0.964777338818612
2023,0.011699619870232271,0.005799308812956957,1.1768328114784232,0.03332389733854413,2.3334134959621444
2024,0.02142511443233802,0.00593205949583625,2.1656280162168473,0.9846653861600219,3.360401384055045
